pdp_url,product_name,instock,discount,sale_price,mrp
https://kuludonline.com/collections/vitamins-supplements/products/ferosom-forte-stick-20-pc,Ferosom Forte Stick 20 PC,True,,127.5,
https://kuludonline.com/collections/vitamins-supplements/products/doppelherz-vitamin-c-zinc-effervescent-tablet-15-pc,Doppelherz Vitamin C + Zinc Effervescent Tablet 15 PC,False,20%,32.0,40.00
https://kuludonline.com/collections/vitamins-supplements/products/ferosom-forte-soft-gelattin-capsule-20-pc,Ferosom Forte Soft Gelattin Capsule 20 PC,True,,130.0,
https://kuludonline.com/collections/vitamins-supplements/products/ha-orange-vitamin-c-effervescent-tablet-1000mg-20-pc,Health Aid Orange Vitamin C Effervescent Tablet 1000Mg 20 PC,True,25%,22.88,30.50
https://kuludonline.com/collections/vitamins-supplements/products/webber-naturals-metaslim-apple-cider-vinger-with-green-tea-capsule-90-cap,Webber Naturals Metaslim Apple Cider Vinger With Green Tea Capsule 90 CAP,True,20%,89.6,112.00
https://kuludonline.com/collections/vitamins-supplements/products/active-man-capsule-60-cap,Natures Aid Active Man Capsule,True,,94.0,
https://kuludonline.com/collections/vitamins-supplements/products/natures-bounty-acidophilus-probiotic-hard-capsule-120-pc,Natures Bounty Acidophilus Probiotic Hard Capsule 120 PC,True,,27.0,
https://kuludonline.com/collections/vitamins-supplements/products/centrum-women-multivitamin-tablet-60-pc,Centrum Women Multivitamin Tablet 60 PC,True,,83.0,
https://kuludonline.com/collections/vitamins-supplements/products/amerix-multivitamin-gummy-60-pc,Amerix Multivitamin Gummy 60 PC,True,25%,54.75,73.00
https://kuludonline.com/collections/vitamins-supplements/products/amerix-biotin-gummy-5000-mcg-60-pc,Amerix Biotin Gummy 5000 Mcg 60 PC,True,25%,49.88,66.50
https://kuludonline.com/collections/vitamins-supplements/products/21-st-century-vitamin-e-soft-gelattin-capsule-400i-u-110-pc,21St Century Vitamin E Soft Gelattin Capsule 400I.U 110 PC,True,,66.0,
https://kuludonline.com/collections/vitamins-supplements/products/21-st-century-zinc-tablet-50-mg-110-pc,21St Century Zinc Tablet 50 Mg 110 PC,True,,35.0,
https://kuludonline.com/collections/vitamins-supplements/products/osteocare-tablet-30-pc,Osteocare Tablet 30 PC,True,,22.0,
https://kuludonline.com/collections/vitamins-supplements-offers/products/healthaid-hair-vit-soft-gelattin-capsule-30-pc,Health Aid Hair Vit Soft Gelatin Capsule 30 PC,True,25%,59.63,79.50
https://kuludonline.com/collections/vitamins-supplements-offers/products/adrien-gagnon-vitamin-d-tablet-1000-i-u-30-tab,Adrien Gagnon Vitamin D Tablet 1000 I.U 30S,True,,37.0,
https://kuludonline.com/collections/vitamins-supplements-offers/products/webber-naturals-coenzyme-q10-capsule-200-mg-60-cap,Webber Naturals Coenzyme Q10 Capsule 200 Mg 60 CAP,True,20%,121.6,152.00
https://kuludonline.com/collections/vitamins-supplements-offers/products/health-aid-maca-500-mg-vegan-tab-60-s-60tab,Health Aid Maca 500 Mg Vegan Tab 60`S 60TAB,True,25%,51.75,69.00
https://kuludonline.com/collections/vitamins-supplements-offers/products/ha-evening-primrose-oil-vit-e-hard-capsule-30-pc,Health Aid Evening Primrose Oil / Vit E Health Aid rd Capsule 30 PC,True,25%,50.25,67.00
https://kuludonline.com/collections/vitamins-supplements-offers/products/amerix-vitamin-d3-gummy-2000-i-u-60-pc,Amerix Vitamin D3 Gummy 2000 I.U 60 PC,True,50%,33.25,66.50
https://kuludonline.com/collections/vitamins-supplements-offers/products/ha-vitamin-d3-10-000-iu-cap-30s,"Health Aid Vitamin D3 10,000 IU Cap 30's",True,25%,46.5,62.00
https://kuludonline.com/collections/vitamins-supplements-offers/products/ha-vitamin-k-complex-vit-d3-30-tablets-tablet-30-pc,Health Aid Vitamin K Complex+Vit D3 30 Tablets Tablet 30 PC,True,25%,45.75,61.00
https://kuludonline.com/collections/vitamins-supplements-offers/products/special-kid-cal-mag-zinc-vit-d-k-syr-125ml,"Special Kid Cal Mag Zinc, Vit D&K Syr 125ML",True,25%,36.0,48.00
https://kuludonline.com/collections/vitamins-supplements-offers/products/health-aid-zinc-gluconate-tablet-70-mg-90-pc,Health Aid Zinc Gluconate Tablet 70 Mg 90 PC,True,25%,29.25,39.00
https://kuludonline.com/collections/vitamins-supplements-offers/products/doppelherz-aktiv-kinder-multivitamin-syrup-150-ml,Doppelherz Aktiv Kinder Multivitamin Syrup 150 ML,True,20%,52.0,65.00
https://kuludonline.com/collections/vitamins-supplements-offers/products/auracos-geneva-pro-collagen-10-000mg-14-ampoules-25ml,"Auracos Geneva Pro-Collagen 10,000Mg 14 Ampoules 25ML",True,25%,247.5,330.00
https://kuludonline.com/collections/vitamins-supplements-offers/products/marnys-l-carnitine-ampoule-2000-mg-20-pc,Marnys L Carnitine Ampoule 2000 Mg 20 PC,True,30%,84.7,121.00
https://kuludonline.com/collections/vitamins-supplements-offers/products/adrien-gagnon-relaxen-night-caps-40s-40cap,Adrien Gagnon Relaxen Night Caps 40S,True,,62.0,
https://kuludonline.com/collections/vitamins-supplements-offers/products/ha-vitamin-c-chewable-tablet-1000-mg-60-pc,Health Aid Vitamin C Chewable Tablet 1000 Mg 60 PC,True,25%,48.0,64.00
https://kuludonline.com/collections/vitamins-supplements-offers/products/adrien-gagnon-collagen-triple-action-capsule-30-cap,Adrien Gagnon Collagen Triple Action Capsule 30 CAP,True,,89.0,
https://kuludonline.com/collections/vitamins-supplements-offers/products/healthaid-sexovit-forte-tablet-30-pc,Health Aid Sexovit Forte Tablet 30 PC,True,25%,79.13,105.50
https://kuludonline.com/collections/vitamins-supplements-offers/products/ha-curcumin-tablet-600-mg-30-pc,Health Aid Curcumin Tablet 600 Mg 30 PC,True,25%,75.0,100.00
https://kuludonline.com/collections/vitamins-supplements-offers/products/doppelherz-aktiv-omega-3-folic-acid-b6-b12-capsule-30-pc,Doppelherz Aktiv Omega 3 +Folic Acid+B6+B12 Capsule 30 PC,True,20%,63.2,79.00
