unique_id,product_name,regular_price,selling_price,percentage_discount,breadcrumb,pdp_url,uom
98298,Auchan Kedvenc Almás réteges joghurt 200 g,,377,,Főoldal > Online áruház > friss-elelmiszer > tejtermek-tojas-sajt > joghurtok > reteges-gyumolcs-joghurt > Auchan Kedvenc Almás réteges joghurt 200 g,https://auchan.hu/shop/auchan-kedvenc-almás-réteges-joghurt-200-g.p-19871,g
96819,Auchan Kedvenc Barackos réteges joghurt 200 g,,377,,Főoldal > Online áruház > friss-elelmiszer > tejtermek-tojas-sajt > joghurtok > reteges-gyumolcs-joghurt > Auchan Kedvenc Barackos réteges joghurt 200 g,https://auchan.hu/shop/auchan-kedvenc-barackos-réteges-joghurt-200-g.p-19873,g
98301,Auchan Kedvenc Meggyes réteges joghurt 200 g,,377,,Főoldal > Online áruház > friss-elelmiszer > tejtermek-tojas-sajt > joghurtok > reteges-gyumolcs-joghurt > Auchan Kedvenc Meggyes réteges joghurt 200 g,https://auchan.hu/shop/auchan-kedvenc-meggyes-réteges-joghurt-200-g.p-19872,g
425740,Auchan Kedvenc Szamócás réteges joghurt 200 g,,377,,Főoldal > Online áruház > friss-elelmiszer > tejtermek-tojas-sajt > joghurtok > reteges-gyumolcs-joghurt > Auchan Kedvenc Szamócás réteges joghurt 200 g,https://auchan.hu/shop/auchan-kedvenc-szamócás-réteges-joghurt-200-g.p-375946,g
483176,Cserpes Sajtműhely epres joghurt élőflórás 250 g,,391,,Főoldal > Online áruház > friss-elelmiszer > tejtermek-tojas-sajt > joghurtok > reteges-gyumolcs-joghurt > Cserpes Sajtműhely epres joghurt élőflórás 250 g,https://auchan.hu/shop/cserpes-sajtműhely-epres-joghurt-élőflórás-250-g.p-400116,g
483173,Cserpes Sajtműhely erdei gyümölcsös élőflórás joghurt 250 g,,391,,Főoldal > Online áruház > friss-elelmiszer > tejtermek-tojas-sajt > joghurtok > reteges-gyumolcs-joghurt > Cserpes Sajtműhely erdei gyümölcsös élőflórás joghurt 250 g,https://auchan.hu/shop/cserpes-sajtműhely-erdei-gyümölcsös-élőflórás-joghurt-250-g.p-400115,g
483182,Cserpes Sajtműhely feketeszedres joghurt 250 g,,391,,Főoldal > Online áruház > friss-elelmiszer > tejtermek-tojas-sajt > joghurtok > reteges-gyumolcs-joghurt > Cserpes Sajtműhely feketeszedres joghurt 250 g,https://auchan.hu/shop/cserpes-sajtműhely-feketeszedres-joghurt-250-g.p-400120,g
483179,Cserpes Sajtműhely málnás élőflórás joghurt 250 g,,391,,Főoldal > Online áruház > friss-elelmiszer > tejtermek-tojas-sajt > joghurtok > reteges-gyumolcs-joghurt > Cserpes Sajtműhely málnás élőflórás joghurt 250 g,https://auchan.hu/shop/cserpes-sajtműhely-málnás-élőflórás-joghurt-250-g.p-400117,g
483170,Cserpes Sajtműhely sárgabarackos élőflórás joghurt 250 g,,391,,Főoldal > Online áruház > friss-elelmiszer > tejtermek-tojas-sajt > joghurtok > reteges-gyumolcs-joghurt > Cserpes Sajtműhely sárgabarackos élőflórás joghurt 250 g,https://auchan.hu/shop/cserpes-sajtműhely-sárgabarackos-élőflórás-joghurt-250-g.p-400114,g
673622,Parmalat barackos gyümölcsjoghurt 4 x 125 g ,,465,,Főoldal > Online áruház > friss-elelmiszer > tejtermek-tojas-sajt > joghurtok > reteges-gyumolcs-joghurt > Parmalat barackos gyümölcsjoghurt 4 x 125 g ,https://auchan.hu/shop/parmalat-barackos-gyümölcsjoghurt-4-x-125-g.p-837164,g
673619,Parmalat epres gyümölcsjoghurt 4 x 125 g ,,465,,Főoldal > Online áruház > friss-elelmiszer > tejtermek-tojas-sajt > joghurtok > reteges-gyumolcs-joghurt > Parmalat epres gyümölcsjoghurt 4 x 125 g ,https://auchan.hu/shop/parmalat-epres-gyümölcsjoghurt-4-x-125-g.p-837163,g
